item_id,title,sold_price_usd,bids,ended_at,seller_id,category,keyword
,"2 Sealed Lego Sets, Shy Guy & P-Wing/ Gingerbread Train Ornament",15.00,3,2026-06-20T19:12:00,348,,
,LEGO Power Miners Rock Monsters & sharks,26.00,3,2026-06-20T19:12:00,376,,
,"14.3 LBS of Lego Bricks, Parts, Pieces & Minifigures",49.00,9,2026-06-20T19:13:00,362,,
,Lego Star Wars 75258 Annakin's Podracer pieces,33.62,5,2026-06-20T19:13:00,9,,
,Open Boxed Lego Set Lego DC WW84 Set: 76157 Wonder Woman Vs. Cheetah,11.99,1,2026-06-20T19:13:00,376,,
,Lot of 9 Lb of Mixed Loose LEGO Bricks + Partial Sets,31.00,5,2026-06-20T19:14:00,200,,
,Lego Star Wars Rotta figure,38.77,5,2026-06-20T19:14:00,9,,
,Bundle of Assorted Lego Pieces 11.2 Lbs.,9.99,1,2026-06-20T19:14:00,73,,
,LEGO Dino 5882 Ambush Attack - Open Set IOB w/ Minifigure -- NO MANUAL,12.11,3,2026-06-20T19:15:00,29,,
,Star Wars Book & Comic Lot Marvel DK LEGO 2010s Mixed Media 9 Items,10.49,1,2026-06-20T19:16:25,145,,
,8.7lb Lot of Assorted Lego's and Compatible Pieces,16.00,3,2026-06-20T19:17:00,80,,
,LEGO Building Blocks Bulk Lot 21 Lbs Mixed Bricks Minifigures Parts Pieces,52.50,6,2026-06-20T19:18:00,145,,
,8.94lb Lot of Assorted LEGO's and Compatible Pieces,9.99,1,2026-06-20T19:18:00,80,,
,6.99lb Lot of Assorted Lego's and Compatible Pieces,12.00,2,2026-06-20T19:18:00,80,,
,LEGO Minifigures Dungeons & Dragons Series Set 66765 + 3 Unopened Packs,76.00,12,2026-06-20T19:19:00,9,,
,LEGO DUPLO & Friends Mixed Lot Minifigures Animals Vehicles Accessories,19.99,1,2026-06-20T19:19:00,8,,
,"Lot of Assorted Building Toys - Lego, etc.",9.99,1,2026-06-20T19:19:00,148,,
,LEGO Speed Champions 76922 BMW M4 GT3 & BMW M Hybrid V8 676 Pcs 2024 New Sealed,46.50,5,2026-06-20T19:20:00,145,,
,Lego Bonsai Tree and Disney Stitch Lot W. Empty Lego Containers,24.00,6,2026-06-20T19:20:00,47,,
,5.42lb Lot of Assorted Lego's and Compatible Pieces,17.00,4,2026-06-20T19:20:00,80,,
,LEGO Bulk Bricks & Pieces Lot 10 Lbs Mixed Themes With Minifigures Loose,21.00,4,2026-06-20T19:21:00,343,,
,LEGO Friends 42681 Axolotl Adventure Boat & 40702 Christmas Picture Frame NIB,12.99,1,2026-06-20T19:21:00,9,,
,6.90lb Lot of Assorted Lego's and Compatible Pieces,9.99,3,2026-06-20T19:21:00,80,,
,Lego Vikings Chess Black White Board Figures Toy Game Set In Open Box,210.00,26,2026-06-20T19:21:00,16,,
,LEGO Bulk Building Blocks Lot Assorted Bricks Plates Parts Pieces 20 Lbs,22.50,3,2026-06-20T19:22:00,145,,
,LEGO 40461 Botanical Collection Tulip Flowers Set 111 Pieces Ages 8+,13.00,3,2026-06-20T19:23:00,2,,
,Vintage LEGO Aquanauts 6145 Crystal Crawler Underwater Vehicle 92pc 90s,49.99,5,2026-06-20T19:23:00,9,,
,10 LB Vintage Lego Building Block Lot w Pirate Ship Parts,151.00,14,2026-06-20T19:23:00,103,,
,"Mixed LEGO Mini Figure Lot Ghostbusters, Sonic the Hedgehog & More",17.00,4,2026-06-20T19:24:00,48,,
,LEGO Ninjago Zane - The Golden Weapons Minifigure,10.99,2,2026-06-20T19:24:00,339,,
,LEGO Bricks & Pieces Bulk Lot 10 Pounds Assorted Parts Mixed Colors,21.55,3,2026-06-20T19:24:00,343,,
,Bundle of Assorted Lego Pieces 11.5 Lbs.,9.99,1,2026-06-20T19:24:00,73,,
,7.305 Lb Box of Legos. Building Bricks & Pieces,8.99,1,2026-06-20T19:25:00,133,,
,SEALED LEGO Star Wars Mandalorian Trouble on Tatooine 75299,18.00,8,2026-06-20T19:25:00,18,,
,SEALED LEGO Minecraft: Minecraft Alex BigFig with Chicken 21149,19.89,3,2026-06-20T19:26:00,18,,
,Open LEGO Botanical Collection Flower Bouquet Building Set - #10280 (As Donated),10.00,2,2026-06-20T19:26:00,184,,
,LEGO Roses Set 40460 120 Pieces Botanical Building Kit Ages 8+,12.99,1,2026-06-20T19:27:00,9,,
,Lot Of LEGO Bricks Assorted Colors Animal Parts Decorative Tiles Mixed Used,19.99,1,2026-06-20T19:27:00,8,,
,LEGO Botanicals Factory Sealed 10329 Tiny Plants,23.00,8,2026-06-20T19:28:00,29,,
,NIB Complete Lego Set Speed Champions KICK Sauber F1 Team C44 Race Car + More,15.99,2,2026-06-20T19:28:00,376,,
,Lego Mindstorms Education Set 9797 White Black Robotics Parts Mixed,11.69,1,2026-06-20T19:28:00,34,,
,8.92lb Lot of Assorted Lego's and Compatible Pieces,12.00,3,2026-06-20T19:28:00,80,,
,"17 Count Lot of Loose Nintendo DS and 3DS Games, Includes Lego Jurassic World",41.00,8,2026-06-20T19:29:00,13,,
,Large Mixed Lot LEGO Bricks Mini-Figures Wheels Plates Variety Colors,46.01,5,2026-06-20T19:30:00,9,,
,7.0lb Lot of Assorted LEGO's and Compatible Pieces,16.00,3,2026-06-20T19:30:00,80,,
,Lego Star Wars And Pop Culture Minifigures Bulk Lot,75.00,12,2026-06-20T19:31:00,376,,
,Lego Art 21226 Create Together pieces,21.00,3,2026-06-20T19:32:00,9,,
,Lego Technic Ford Mustang Shelby Gt500 42138 Green 544 Pieces Building Toy,34.00,4,2026-06-20T19:32:00,73,,
,5.80lb Lot of Assorted Lego's and Compatible Pieces,9.99,2,2026-06-20T19:32:00,80,,
,Lego and Building Brick Lot,31.00,6,2026-06-20T19:33:00,47,,
,9 lbs. Assorted LEGO Duplo Blocks with Printed Clock & Flower Pieces,19.99,1,2026-06-20T19:33:00,8,,
,Lot Of Assorted Lego Multicolor Various Characters Building Minifigures 3Lbs,434.00,16,2026-06-20T19:34:00,16,,
,6.05lb Lot of Assorted Lego's and Compatible Pieces,16.00,3,2026-06-20T19:36:00,80,,
,LEGO Speed Champions 76924 Mercedes AMG G 63 SL 63 Car Open Box,9.99,1,2026-06-20T19:37:00,46,,
,LEGO DUPLO Mixed Lot 8 lbs Blocks Figures Wheels Disney Cars Spider-Man,19.99,1,2026-06-20T19:38:00,8,,
,Open Box LEGO Harry Potter Set 4842 Hogwarts Castle,54.00,8,2026-06-20T19:39:00,48,,
,8.84lb Lot of Assorted Lego's and Compatible Pieces,9.99,2,2026-06-20T19:39:00,80,,
,SEALED LEGO DUPLO Town 3-in-1 Construction Vehicles 10475,7.99,1,2026-06-20T19:40:00,18,,
,SEALED LEGO Star Wars Art Set 31200 The Sith,136.00,13,2026-06-20T19:41:00,48,,
,Open Box LEGO Icons Horizon Set 76989 Forbidden West: Tallneck,91.05,17,2026-06-20T19:41:00,48,,
,LEGO Mixed Lot 9 Pounds Partially Assembled Sets Vehicles Custom Builds,21.00,2,2026-06-20T19:41:00,8,,
,9.71 lb Lot of Assorted Lego's and Compatible Pieces,9.99,2,2026-06-20T19:41:00,80,,
,5.49lb Lot of Assorted Lego's and Compatible Pieces,9.99,1,2026-06-20T19:41:00,80,,
,9.70lb Lot of Assorted Lego's and Compatible Pieces,18.00,7,2026-06-20T19:41:00,80,,
,Lego Harry Potter 75948 LEGO Set,9.99,1,2026-06-20T19:42:00,148,,
,Mixed LEGO Bulk Lot with Multi-Theme Sets In a Box,25.00,3,2026-06-20T19:42:00,376,,
,1.24 lbs Open Boxed Lego Set LEGO Mini Disney Castle 40478,21.00,3,2026-06-20T19:43:00,376,,
,8.36lb Lot of Assorted Lego's and Compatible Pieces,9.99,2,2026-06-20T19:43:00,80,,
,"Mixed LEGO Mini Figure Lot Super Hero, Lord of the Rings & More",34.00,8,2026-06-20T19:44:00,48,,
,3.3 lbs LEGO Technic Ford Mustang Shelby & Star Wars Vehicles Mixed Lot,13.99,1,2026-06-20T19:44:00,376,,
,Lego Bulk Lot Building Bricks Minifigures Sets 40524 40725 Boat Batman Pen,152.00,13,2026-06-20T19:45:00,34,,
,LEGO Bricks & Sets Bulk Lot 20 Lbs Ideas 21313 Minecraft 21115 DOTS,41.00,5,2026-06-20T19:46:00,87,,
,Vintage Lego Minifigures Lot w Astronauts Pirates Soldiers Knights Weapons,351.00,15,2026-06-20T19:46:00,103,,
,LEGO Education Spike Prime Robotics Coding Kit Building Set 10+ STEM,236.00,12,2026-06-20T19:49:00,57,,
,LEGO Bulk Lot 23 LBS Mixed Sets Disney Stitch 43249 Chain Reactions Technic,53.00,10,2026-06-20T19:49:00,87,,
,6.33lb Lot of Assorted Lego's and Compatible Pieces,9.99,2,2026-06-20T19:49:00,80,,
,8.44lb Lot of Assorted Lego's and Compatible Pieces,56.00,6,2026-06-20T19:49:00,80,,
,6.22lb Lot of Assorted Lego's and Compatible Pieces,26.00,5,2026-06-20T19:49:00,80,,
,Lego Klutz Activity book +,14.00,2,2026-06-20T19:51:00,9,,
,LEGO City 30590 Farm Garden & Scarecrow Polybag 34pcs + Mixed Minifigures,12.99,1,2026-06-20T19:51:00,9,,
,6.94lb Lot of Assorted Lego's and Compatible Pieces,9.99,2,2026-06-20T19:52:00,80,,
,LEGO Ideas Family Tree 21346 Set 1040 pcs Ages 18+ New Sealed,53.00,14,2026-06-20T19:53:00,9,,
,4.61lb Lot of Assorted Lego's and Compatible Pieces,41.00,4,2026-06-20T19:53:00,80,,
,7.89lb Lot of Assorted Lego's and Compatible Pieces,9.99,2,2026-06-20T19:53:00,80,,
,"Lot of 10 Assorted LEGO Minifigures Including Royal Guard, Ghostbuster, SWAT",21.00,3,2026-06-20T19:54:00,9,,
,6.18lb Lot of Assorted Lego's and Compatible Pieces,9.99,2,2026-06-20T19:54:00,80,,
,LEGO Jurassic World Gallimimus and Pteranodon Breakout 75940,26.08,4,2026-06-20T19:55:00,201,,
,"LEGO DUPLO Bulk Lot 7 Pounds Assorted Blocks, Figures & Specialty Pieces",20.99,2,2026-06-20T19:55:00,8,,
,LEGO Creator Factory Sealed 31019 Forest Animals,16.00,4,2026-06-20T19:56:00,29,,
,14.0 lbs Bulk LEGO Bricks Pieces Raw Unsorted,51.00,3,2026-06-20T19:57:00,48,,
,Lot Of Assorted Lego Mixed Variety Characters Roblox Building Minifigures,14.99,1,2026-06-20T19:57:00,16,,
,Lego 40174 Black White 1450 Pieces Chess Board Game Complete Set Factory Sealed,79.00,9,2026-06-20T19:57:00,16,,
,LEGO Bricks and Parts Lot with Minifigures Star Wars Castle City Loose 10 lbs,26.00,2,2026-06-20T19:58:00,27,,
,LEGO Star Wars AT-AT 75440,50.07,13,2026-06-20T19:58:00,201,,
,Lego Education Motorized STEM Set #9686,10.99,2,2026-06-20T19:58:00,46,,
,4.28 lbs Lego Building Bricks & Pieces,16.00,2,2026-06-20T19:59:00,376,,
,"LEGO City Train, Aircraft, and Newsstand Bulk Lot in Box",16.99,2,2026-06-20T19:59:00,376,,
,LEGO Brick Built Ronald McDonald Figure 18 Inch McDonald's Mascot Sculpture,79.08,6,2026-06-20T20:01:00,87,,
,.94 lbs NIB Complete Lego Set Minecraft The Dungeon 21119,11.99,1,2026-06-20T20:01:00,376,,
,"Boxed Lego Build Sets Bundle: Harry Potter, Star Wars, Super Mario",246.00,25,2026-06-20T20:02:00,361,,
,Lego Creator 31145 Red Dragon 149pcs Ninjago 71783 Kais Mech Rider Evo,9.99,1,2026-06-20T20:03:00,73,,
,2009 LEGO Bionicle Figures : Malum (8979) and Metus (8976),16.00,3,2026-06-20T20:05:00,134,,
,LEGO Bulk Building Block Lot 20 Pounds Assorted Bricks Ninjago Parts Wheels,52.50,4,2026-06-20T20:09:00,145,,
,7lbs Mixed LEGO & Compatible Sets Lot Ducati F1 Cars Sneaker Pink Book,19.99,1,2026-06-20T20:09:00,8,,
,LEGO Star Wars TIE Fighter Partially Assembled Set with Accessories,10.99,1,2026-06-20T20:10:00,9,,
,LEGO 70411 Pirates Treasure Island NIB,81.00,14,2026-06-20T20:11:00,48,,
,LEGO Botanicals Factory Sealed 10309 Succulents,20.19,7,2026-06-20T20:11:00,29,,
,Lot of Duplo LEGO Bricks Large Mixed Interlocking Building Blocks Set,19.99,1,2026-06-20T20:11:00,8,,
,16.0 lbs Bulk LEGO Bricks Pieces Raw Unsorted,36.00,7,2026-06-20T20:12:00,48,,
,Lego Minifigures Mixed Lot Assorted Colors Figures Accessories 2.35 Lbs,267.00,13,2026-06-20T20:12:00,34,,
,21177 21179 Lego Minecraft the Creeper Ambush & Minecraft the Mushroom House,10.00,2,2026-06-20T20:13:00,33,,
,1 lbs NIB LEGO Set Lot: Super Mario 71421 Dixie Kong & Lucky Knots 40756,13.99,1,2026-06-20T20:13:00,376,,
,Lego 3pc Bundle of Building Brick Sets,17.99,3,2026-06-20T20:14:00,73,,
,LEGO 309p02 Base Plate 6552 Rocky River Island 32x32 Blue Water,9.99,1,2026-06-20T20:16:00,102,,
,Lego Technic Monster Jam Megalodon 42134,14.99,1,2026-06-20T20:17:00,201,,
,New Super Mario Bros Mario Kart DS Lego Star Wars Nintendo DS 24 Game Lot,71.05,13,2026-06-20T20:17:00,87,,
,"Mixed LEGO Mini Figure Lot Doctor Who, Adventure Time & More",32.00,8,2026-06-20T20:18:00,48,,
,Lot of 2 LEGO Dimensions Fun Packs 71212 Emmet & 71214 Benny NIB,13.00,2,2026-06-20T20:18:00,9,,
,.84 lbs Lego Minifigs,37.50,6,2026-06-20T20:19:00,376,,
,LEGO Bluetooth Mario & Accessories,15.99,2,2026-06-20T20:20:00,71,,
,"Lego Speed Champions Chevrolet, Dreamzzz, the Lego Movie Building Sets Bundle",22.00,5,2026-06-20T20:21:00,73,,
,"Mixed LEGO Mini Figure Lot Super Hero, Ninjago & More",46.45,8,2026-06-20T20:22:00,48,,
,LEGO Minifigure Bulk Lot Star Wars Marvel DC 2 Pounds Mixed Assorted Parts,207.50,5,2026-06-20T20:22:00,145,,
,4.54 lbs Open Boxed Lego Set LEGO Ideas Jaws set 21350,106.00,12,2026-06-20T20:23:00,376,,
,Bundle of Mixed Lego Mini Figures,45.00,4,2026-06-20T20:23:00,73,,
,8lbs Bulk Lot LEGO & Compatible Bricks Assorted Parts Wheels Windows Minifigures,19.99,1,2026-06-20T20:23:00,8,,
,LEGO 40756 Lucky Knots & Seasonal Minifigure Packs Halloween Christmas Sealed,21.00,4,2026-06-20T20:24:00,126,,
,LEGOS Millennium Falcon,11.77,2,2026-06-20T20:25:00,46,,
,Lego Thor's Hammer Set (76209),21.99,4,2026-06-20T20:26:00,73,,
,LEGO Loose Avatar Sets Lot w/ #75573 - 1-3 Manual Missing,9.99,1,2026-06-20T20:27:00,29,,
,Lego 3pc Bundle of Assorted Building Sets,77.00,9,2026-06-20T20:27:00,73,,
,LEGO Harry Potter Rubeus Hagrid & Harry Minifigure,9.99,1,2026-06-20T20:28:00,29,,
,2 Sealed LEGO Sets Classic Animation Scenes #40774 & Pit Stop Ferrari #60443 IOB,18.08,6,2026-06-20T20:32:00,48,,
,Lot Of Assorted Lego Multicolor Various Characters Building Minifigures 1.65Lbs,162.08,4,2026-06-20T20:43:00,16,,
,LEGO Botanicals Factory Sealed 10280 Flower Bouquet,26.00,6,2026-06-20T20:48:00,29,,
,Lego Disney Frozen 43197 LEGO Set,102.99,16,2026-06-20T20:48:00,148,,
,Lego Education Motorized STEM Set #9686,31.88,4,2026-06-20T20:48:00,46,,
,LEGO Mixed Bricks and Minifigures Lot 9 Pounds Vintage and Modern Pieces,47.99,4,2026-06-20T20:49:00,27,,
,Open Box LEGO Creator 3-in-1 Set 31108 Caravan Family Holiday,25.00,6,2026-06-20T20:49:00,48,,
,LEGO Mindstorms NXT 2.0 set,13.99,1,2026-06-20T20:49:00,376,,
,Jurassic Park Jeep Wrangler Lego Set,166.00,25,2026-06-20T20:50:00,47,,
,Lego Batman 7783 the Batcave Penguin Mr. Freeze's Invasion 1075 Pieces,2240.00,15,2026-06-20T20:50:00,33,,
,"Mixed LEGO Mini Figure Lot Vintage, Pirates of the Caribbean & More",50.00,11,2026-06-20T20:51:00,48,,
,Vintage Lego 5988 Adventurers Desert PHARAOH FORBIDDEN RUINS IOB,147.00,11,2026-06-20T20:51:00,102,,
,Lego 3pc Bundle of Building Brick Sets,9.99,1,2026-06-20T20:51:00,73,,
,Lego Star Wars And Multi Theme Minifigures Bulk Lot With Animals,93.00,11,2026-06-20T20:53:00,376,,
,"Lego Minifigures Bulk Lot  Marvel, Star Wars, And Pop Culture Characters",85.01,9,2026-06-20T20:55:00,376,,
,LEGO Sonic the Hedgehog Super Shadow vs. Biolizard 77003 419 Pcs Sealed New,14.99,1,2026-06-20T20:58:00,145,,
,Large Mixed Lot 10 lbs. LEGO DUPLO Blocks Figures Assorted Colors Shapes,20.99,2,2026-06-20T21:09:00,8,,
,LEGO Botanical Collection Sunflowers Set 40524 + Assembled Roses & Sunflowers,9.99,1,2026-06-20T21:59:00,9,,
,LEGO City 60452 Donut Truck Set Police Officer Minifigure Open Box,7.99,1,2026-06-20T22:01:00,9,,
,LEGO Creator 3-in-1 31137 Animal Models Set 124 Pieces Ages 7+ Used,7.99,1,2026-06-20T22:11:00,9,,
,LEGO City Police Helicopter 7741 & Tow Truck 4635 Sets Pieces,7.99,1,2026-06-20T22:26:00,9,,
,Large Assorted LEGO & Compatible Bricks Lot Mixed,19.99,1,2026-06-20T22:29:00,8,,
,"Lot of 6 assorted Lego minifigures- Maleficent, Hermione, Rapunzel",8.99,2,2026-06-20T22:37:00,9,,
,"Lot of 8 Lego Harry Potter minifigures- Voldemort, Albus, Servus",7.99,1,2026-06-20T22:41:00,9,,
,(NIP) Lego Disney 30671 +,7.99,1,2026-06-20T22:47:00,9,,
,8 lbs LEGO DUPLO Mixed Lot Blocks Wheels Windows Vehicle Bases Bulk Set,19.99,1,2026-06-20T22:49:00,8,,
,LEGO Creator 31140 Magical Unicorn 3-in-1 Set 145pcs +,7.99,1,2026-06-20T23:04:00,9,,
,Lot of 4 New LEGO Sets 10344 41725 42640 72040 Unopened Building Kits,19.99,1,2026-06-20T23:43:00,8,,
,Vintage LEGO Racers Set 6713 Racing Vehicles Minifigures Original Manual,7.99,1,2026-06-20T23:58:00,9,,
,Large Assorted Lot of Used LEGO Minifigures Mixed Themes and Parts,41.00,11,2026-06-21T00:17:00,8,,
,8lbs Bulk LEGO Duplo Mixed Building Bricks and Figures,19.99,1,2026-06-21T00:45:00,8,,
,Lot of Assorted Lego Bricks Mixed Pieces Bulk Building Blocks,19.99,1,2026-06-21T00:47:00,8,,
,LEGO Alarm Clock & 4 Super Mario Interactive Mini Figures Lot Nintendo,26.00,6,2026-06-21T00:57:00,5,,
,LEGO Lot 10 lbs Loose Bricks Sealed Packs Super Mario Minecraft Technic,17.99,2,2026-06-21T01:17:00,5,,
,10 lbs. Lego Lot - Bulk Mixed Building Bricks and Pieces,19.99,1,2026-06-21T01:39:00,8,,
,Large Lot Assorted LEGO Bricks Plates Mini-Figures Baseplates Mixed Colors,9.99,1,2026-06-21T03:49:00,146,,
,LEGO City #60192 Arctic Ice Crawler-Factory Sealed,28.00,7,2026-06-21T03:57:50,50,,
,LEGO Technic #42059 Stunt Truck Set-Factory Sealed,11.00,3,2026-06-21T04:09:41,50,,
,LEGO #40687 Alien Space Diner Set-Factory Sealed,25.00,5,2026-06-21T04:29:02,50,,
,LEGO 40775 Mini Knight's Castle Sealed Set 590 Pieces Limited Edition,19.99,1,2026-06-21T04:30:00,8,,
,LEGO Jurassic World #75932 Jurassic Park Velociraptor Chase Set-Factory Sealed,50.00,7,2026-06-21T04:50:09,50,,
,Unsorted LEGOS Lot,18.00,5,2026-06-21T05:33:45,50,,
,7 Pounds of LEGO Duplo Bulk Building Blocks Assorted Pieces,19.99,1,2026-06-21T05:57:00,8,,
,Lego Botanical Collection Flower Bouquet 10280 Wildflower Bouquet 10313 Lot of 2,52.00,10,2026-06-21T06:00:00,54,,
,"Lot of 2 LEGO Building Sets 60354, 40775",20.00,1,2026-06-21T06:00:00,177,,
,Lot of 16.4 LB of Lego,43.00,5,2026-06-21T06:05:00,177,,
,"Lot of 30 LEGO Mini Figures Tails, Sonic, Starship Tropper & Harry Potter..Etc",62.00,7,2026-06-21T06:10:00,177,,
,"Lot of 30 LEGO Mini Figures Harry Potter, Star Wars..Etc.",53.00,5,2026-06-21T06:11:00,177,,
,Harry Potter Lego Set w/Figurines,25.00,1,2026-06-21T06:16:00,177,,
,LEGO Architecture Paris 21044 set (Never been open),34.00,3,2026-06-21T06:27:00,177,,
,LEGO Fortnite Durrr Burger Restaurant (77076) building set (Never open),39.00,6,2026-06-21T06:34:00,177,,
,"Lot of 30 LEGO Mini Figures Iron Man, Minion, Scrouge, Sonic..Etc.",62.00,5,2026-06-21T06:35:00,177,,
,14 Lbs. Of Legos,29.00,3,2026-06-21T06:37:00,177,,
,"9 lbs. Lot of Assorted LEGO Duplo Bricks, Parts & Compatible Pieces",29.99,1,2026-06-21T06:47:16,8,,
,"Lot of 30 LEGO Mini Figures Mario, Sonic, Star Wars...Etc.",42.00,3,2026-06-21T06:48:00,177,,
,Unopened Lego building blocks,30.00,3,2026-06-21T06:51:00,177,,
,"Lot of 30 LEGO Mini Figures Roblox, Scratchy, Ironman...Etc.",31.00,3,2026-06-21T06:55:00,177,,
,14.69 lbs Lego and Not-Lego-Brand MIX Bulk Loose Building Pieces,19.99,1,2026-06-21T09:13:52,117,,
,Unsorted LEGO Lot,61.00,7,2026-06-21T09:35:49,50,,
,Lego 42640 Friends Guinea Pig Playground Building Set Sealed New In Box,9.99,1,2026-06-21T12:07:32,337,,
,Grab Box of Assorted LEGO Building Bricks Approximately 16+ Pounds,36.00,9,2026-06-21T14:56:00,101,,
,Spectacular Lot of Lego People / Minifigures,59.75,10,2026-06-21T15:00:00,357,,
,Nintendo Switch Lego Marvel Super Heroes 2 Untested Video Game,9.99,1,2026-06-21T15:30:00,101,,
,Bulk LEGO Assorted Building Bricks 23.6 lbs,49.99,7,2026-06-21T15:53:41,43,,
