item_id,title,sold_price_usd,bids,ended_at,seller_id,category,keyword
268298909,Antique Men's 14K White Gold 7 Jewels Wind-Up Open Face Pocket Watch c.1925,1421.0,27,2026-06-28T17:48:00,8,Jewelry & Gemstones > Watches,pocket watch
268321113,10pcs Men's Quartz Pocket Watch,35.33,11,2026-06-28T17:57:00,8,Jewelry & Gemstones > Watches,pocket watch
268301372,2 Vintage Commemorative Patriotic Quartz Pocket Watches,15.99,1,2026-06-28T18:31:00,176,Jewelry & Gemstones > Watches,pocket watch
268164553,Swiss Army Pocketwatch,31.22,8,2026-06-28T18:40:00,339,Jewelry & Gemstones > Watches,pocket watch
268117284,Vintage V.I.P. Oversize Pocket Watch Manual Wind 1 Jewel Austria 89mm with Chain,11.0,2,2026-06-28T19:25:00,87,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
268313744,Vintage 1979 Caravelle Bulova 17 Jewel Manual Gold Tone Pocket Watch Works Swiss,46.0,5,2026-06-28T19:34:00,87,Jewelry & Gemstones > Watches,pocket watch
268070883,Vintage Elgin Silver Tone Small Dial Wind Up Pocket Watch Runs MNS,38.0,8,2026-06-28T20:18:00,48,Jewelry & Gemstones > Watches,pocket watch
268330905,Mens Jewelry Lot w. Agate Bolo Tie Pocket Watches Pin Necklace Hard Rock Cafe,57.0,9,2026-06-28T20:33:00,111,Jewelry & Gemstones > Men's Accessories,pocket watch
268579228,Walt Disney Exclusive Mickey Mouse Stainless Steel Unisex Pocket Watch w/ Box,22.12,4,2026-06-28T20:46:00,358,Jewelry & Gemstones > Watches,pocket watch
268070741,Vintage Stratford Langendorf Gold-Filled 6J Small Dial Wind Up Pocket Watch,98.0,8,2026-06-28T20:51:00,48,Jewelry & Gemstones > Watches,pocket watch
268182797,Antique Swiss Mechanical Pocket Watch Silver Plate Floral w/ Hand Embellishment,32.0,7,2026-06-29T15:17:00,19,Jewelry & Gemstones > Watches,pocket watch
268170400,Vintage Westclox Pocket Ben Silver-Tone Automatic Pocket Watch 51g,10.99,2,2026-06-29T15:39:00,19,Jewelry & Gemstones > Watches,pocket watch
268182235,Vintage Elgin Gold Plate Mechanical Pocket Watch White Dial Blue Hands,78.46,6,2026-06-29T15:54:00,19,Jewelry & Gemstones > Watches,pocket watch
268437756,Vintage Men's Victorinox Swiss Army Quartz Open Face Pocket Watch,18.0,2,2026-06-29T17:00:00,8,Jewelry & Gemstones > Watches,pocket watch
268387979,Waltham Vintage 1934 Mechanical Pocket Watch w/ Gold Filled Case,127.0,9,2026-06-29T17:06:00,18,Jewelry & Gemstones > Watches,pocket watch
268437066,5 Vintage Quartz Pocket Watches,27.0,5,2026-06-29T18:03:00,176,Jewelry & Gemstones > Watches,pocket watch
268203709,Franklin Mint Harley-Davidson Motorcycles Collectors Quartz Pocket Watch w/Chain,17.02,5,2026-06-29T18:14:00,11,Jewelry & Gemstones > Watches,pocket watch
268141901,Antq Waltham Gold Filled Pocket Watch Parts/Repair,101.66,7,2026-06-29T18:17:00,201,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
268395487,Assorted Pocket Watches 2lb 10oz,60.0,4,2026-06-29T18:29:00,176,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
268143430,Vintage Gold Filled Trans Pacific 21 Jewels Pocket Watch,96.0,7,2026-06-29T18:31:00,384,Jewelry & Gemstones > Watches,pocket watch
268428798,Vintage Eastman Gold Tone 17 Jewel Mechanical Pocket Watch,14.99,1,2026-06-29T18:32:00,90,Jewelry & Gemstones > Watches,pocket watch
268401218,"NIB BULOVA B2662 Gold Tone White Dial Ashton 2 1/4"" Pocket Watch 46g W/COA",36.0,10,2026-06-29T18:36:00,164,Jewelry & Gemstones > Watches,pocket watch
268303277,Colibri Arnex Majestron Vintage & Modern Pocket Watch Lot of 16 Pieces,221.0,21,2026-06-29T18:58:00,87,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
268783550,Antique 800 Silver Elgin National Watch Co. Pocket Watch Roman Numerals,62.0,5,2026-06-29T18:58:00,2,Jewelry & Gemstones > Watches,pocket watch
268300514,Vintage Colibri Swiss Quartz Pocket Watch Lot of 4 Gold Tone with Pocket Knives,81.0,16,2026-06-29T19:13:00,87,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
268307370,Vintage-Copper Train London Design Hand-winding Mechanical Pocket Watch,12.0,3,2026-06-29T19:14:00,339,Jewelry & Gemstones > Watches,pocket watch
268140481,Vntg Elgin Hunter Gold Tone Pocket Watch,26.0,3,2026-06-29T19:27:00,201,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
268116377,Vintage Gold Tone Claire's Pocket Watch 39.7g,7.99,1,2026-06-29T19:29:00,29,Jewelry & Gemstones > Watches,pocket watch
268202950,Gone With the Wind Anniversary Gold Tone Pocket Watch,16.0,2,2026-06-29T19:29:00,201,Jewelry & Gemstones > Watches,pocket watch
268165902,Vintage Pocket watch Gold Filled Case Only Scrap 42.52g,134.0,5,2026-06-29T20:35:00,48,Jewelry & Gemstones > Watches,pocket watch
268259447,Collection of Vintage to Modern Pocket Watches (9),42.99,7,2026-06-30T17:18:00,106,Jewelry & Gemstones > Watches,pocket watch
268514431,Arnex Vintage 17 Jewels Incabloc Swiss Made Pocket Watch w/ Silver Plated Case,26.0,2,2026-06-30T17:33:00,18,Jewelry & Gemstones > Watches,pocket watch
268749248,Deco Elgin White Gold Filled Open Face Design Pocket Watch Blue Hands,117.99,9,2026-06-30T17:42:00,18,Jewelry & Gemstones > Watches,pocket watch
268298390,Elgin 1905 15j Coin Silver Case Hunting Configuration Pocket Watch,83.0,11,2026-06-30T18:02:00,117,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
268569501,Vintage 10K Hamilton Watch Co. 21 Jewel Mechanical Pocket Watch,141.0,6,2026-06-30T18:04:00,90,Jewelry & Gemstones > Watches,pocket watch
268297997,Elgin Gold Plated 1912 Grade 301 Pocket Watch with Fob,129.77,14,2026-06-30T18:06:00,117,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
268288766,9 Pcs Horse Jewelry! Mini Pocket Watch/Pins/Pendants/Earrings/Bracelets,12.99,1,2026-06-30T18:14:00,25,Jewelry & Gemstones > Costume Jewelry Grabbags,pocket watch
268580554,10K Gold Victorian Woven Chain Hair Pocket Watch with Two Window Locket,298.77,17,2026-06-30T18:16:00,90,Jewelry & Gemstones > Watches,pocket watch
268315515,Gold Filled ILLINOIS Vintage Men's Pocket Watch,113.36,6,2026-06-30T18:20:00,106,Jewelry & Gemstones > Watches > Men's Watches,pocket watch
268243852,Vintage BW Raymond Elgin Gold Filled 21 Jewels Pocket Watch,260.0,14,2026-06-30T18:25:00,384,Jewelry & Gemstones > Watches,pocket watch
268301803,"8 Unique Pocket Watches, 7 w/Fobs, For Repair",16.0,3,2026-06-30T18:39:00,134,Jewelry & Gemstones > Watches,pocket watch
268312566,Antique 14k Yellow Gold Fill Elgin Pocket Watch,75.0,11,2026-06-30T18:39:00,26,Jewelry & Gemstones > Watches,pocket watch
268565156,Antique Gold-Filled Pocket Watch Lot - 393.6g,458.77,10,2026-06-30T18:41:00,192,Jewelry & Gemstones > Watches,pocket watch
