item_id,title,sold_price_usd,bids,ended_at,seller_id,category,keyword
267374990,Canon AE-1 35mm Film Camera,41.0,15,2026-06-22T16:54:00,43,Cameras & Camcorders > Film Cameras,film camera
267481549,Minolta Maxxum 50 Film SLR Camera w/28-100mm f/3.5-5.6 D Lens | Tested,14.99,1,2026-06-22T16:55:49,117,Cameras & Camcorders > Film Cameras,film camera
267428208,Polaroid OneStep CloseUp Instant Film Camera,19.0,6,2026-06-22T17:00:00,22,Cameras & Camcorders > Film Cameras,film camera
267708153,Vintage Polaroid Sun 660 Instant 600 Film Camera Flash Black w/Case (Untested),11.0,2,2026-06-22T17:02:00,18,Cameras & Camcorders,film camera
267430820,Olympus Infinity Stylus Zoom 35mm Film Point & Shoot Camera - Powered,80.0,7,2026-06-22T17:25:00,106,Cameras & Camcorders > Film Cameras,film camera
267420542,Fujifilm Instax Square SQ6 Instant Film Camera - Not Tested,102.0,10,2026-06-22T17:31:00,106,Cameras & Camcorders > Film Cameras,film camera
267398722,"26LB Lot Of Mixed Vintage Film Cameras - Minolta, Chinon, Polaroid + More",32.99,10,2026-06-22T17:46:00,106,Cameras & Camcorders > Vintage Cameras,film camera
267975246,Fujifilm Instax Mini 9 Instant Film Camera,15.99,1,2026-06-22T17:48:00,103,Cameras & Camcorders > Film Cameras,film camera
267423972,Fujifilm Instax Mini 90 Instant Film Camera w/Instant Mini/Square Color Film,161.0,30,2026-06-22T17:57:00,106,Cameras & Camcorders > Film Cameras,film camera
267494086,4 Assorted Cameras- 3 Digital-Sony... & 1 Film-Polaroid - Bulk Lot -Untested,10.99,1,2026-06-22T18:00:00,25,Cameras & Camcorders,film camera
267470469,Vintage Vivitar 400/SL 35mm SLR Film Camera With 50mm f/1.9 Lens & Case,19.99,1,2026-06-22T18:01:00,140,Cameras & Camcorders > Vintage Cameras,film camera
267691285,Fujifilm Instax Mini LiPlay+ Hybrid Instant Camera FI044 Dark Blue Rose Gold,101.0,7,2026-06-22T18:01:00,8,Cameras & Camcorders > Vintage Cameras,film camera
267708134,Rare Vintage Pop Out Camera Afga Billy Film (Untested),21.0,7,2026-06-22T18:01:00,18,Cameras & Camcorders,film camera
267680110,Lot of Vintage & Modern Cameras Kodak Polaroid Pentax Nikon Instant Film,51.0,7,2026-06-22T18:02:00,5,Cameras & Camcorders > Vintage Cameras,film camera
267480928,Canon EOS Rebel S II 35MM Film Camera,7.99,1,2026-06-22T18:03:00,66,Cameras & Camcorders > Film Cameras,film camera
267500237,Vintage Minolta XG-A 35mm SLR Film Camera with MD 50mm f/2 Lens,12.02,3,2026-06-22T18:03:00,140,Cameras & Camcorders > Vintage Cameras,film camera
267710990,Vintage Petri FT 35mm SLR Film Camera Japan With Accessories,13.1,3,2026-06-22T18:03:00,159,Cameras & Camcorders > Film Cameras,film camera
267733030,Vintage Black and Silver Film Camera with Lens and Dials,29.97,1,2026-06-22T18:04:00,138,Cameras & Camcorders > Film Cameras,film camera
267479469,Vintage Emdeko EM-8000 Super 8 Film Movie Camera,10.99,2,2026-06-22T18:05:00,29,Cameras & Camcorders > Film Cameras,film camera
267421666,Olympus Stylus Epic Zoom 80 35mm Point & Shoot Film Camera,105.0,19,2026-06-22T18:06:00,66,Cameras & Camcorders > Film Cameras,film camera
267494512,Fujifilm Instax Mini 9 Instant Film Camera Powers On Untested P/R,9.99,1,2026-06-22T18:06:00,48,Cameras & Camcorders > Film Cameras,film camera
267394394,10lb Bulk Lot Vintage/Modern Digital Cameras: Canon/Kodak/Fujifilm/Sony/Nikon/Et,370.0,36,2026-06-22T18:08:00,4,Cameras & Camcorders > Digital Cameras,film camera
267655258,Vintage Polaroid Expired Time-zero Supercolor Instant Film Camera,9.99,1,2026-06-22T18:08:00,90,Cameras & Camcorders,film camera
267675507,Olympus Accura Zoom Xb 70 35mm Point & Shoot Film Camera With Wrist Strap,13.99,1,2026-06-22T18:08:00,376,Cameras & Camcorders > Film Cameras,film camera
267680319,Nishika N8000 3D Film Camera 35mm,51.0,5,2026-06-22T18:08:00,159,Cameras & Camcorders > Film Cameras,film camera
267711484,Lot of 4 Vintage 35mm Point & Shoot Film Cameras Canon Pentax Vivitar,28.0,5,2026-06-22T18:08:00,8,Cameras & Camcorders > Vintage Cameras,film camera
267411290,Argus Argus C3 C3 Film 35mm Camera,9.99,1,2026-06-22T18:09:00,182,Cameras & Camcorders,film camera
267395722,"8lb Bulk Lot Instant Fujifilm Instax/Other Mini Cameras: Green, Pink, White, Etc",63.0,9,2026-06-22T18:11:00,4,Cameras & Camcorders,film camera
267422046,"Fujifilm Instax Mini 9 Instant Film Camera, Tested/Working",9.99,1,2026-06-22T18:12:00,339,Cameras & Camcorders > Film Cameras,film camera
267683639,Minolta Weathermatic Dual 35 Yellow Black 35mm Film Camera AF Flash,9.99,1,2026-06-22T18:12:00,176,Cameras & Camcorders > Vintage Cameras,film camera
267705501,Minolta Film Camera Hi Matic F Black Silver 38mm Rokkor Lens Case Not Tested,19.25,6,2026-06-22T18:12:00,73,Cameras & Camcorders > Film Cameras,film camera
267738243,Vintage Kodak Pocket Instamatic 110 Film Camera Lot 4 Pieces Models 60 20 10,7.99,1,2026-06-22T18:12:00,33,Cameras & Camcorders > Film Cameras,film camera
267652242,Vintage Nikon N2020 35mm Af Film Camera Lot With 2 Lenses & Tenba Bag,54.56,4,2026-06-22T18:13:00,376,Cameras & Camcorders > Film Cameras,film camera
267711100,"Lot of 4 Digital Cameras HP, Olympus, Canon, Fujifilm Silver Models",39.0,11,2026-06-22T18:13:00,8,Cameras & Camcorders > Vintage Cameras,film camera
