item_id,title,sold_price_usd,bids,ended_at,seller_id,category,keyword
267657754,Vtg Federal Glass Madrid Oval Depression Platter (GLOWS),11.0,2,2026-06-24T18:34:00,137,Glass,depression glass
267709413,Vintage Depression Uranium Glass Hollow Tray,46.0,6,2026-06-24T18:34:00,359,Glass > Depression Glass,depression glass
267688015,Set of 5 Green Uranium Depression Glass Juicers Bowls Sherbet Cups,32.35,4,2026-06-24T19:05:00,15,Collectibles,depression glass
267704675,Uranium Green Depression Glass Tableware Plates & Ashtray,24.0,3,2026-06-24T19:19:00,134,Tableware and Kitchenware > Glassware,depression glass
267756531,Vtg Floral Pheasant Depression Glass Etched Yellow Platter,5.75,1,2026-06-24T19:19:00,137,Glass > Depression Glass,depression glass
267749557,Depression Glass Green Floral Daisy Ribbed Cup and Plate Set 12 Piece Vintage,7.99,1,2026-06-24T19:20:00,117,Glass > Depression Glass,depression glass
267753725,Depression Glass Green Uranium Vaseline Paneled Sherbet Bowl 4 Inch Vintage,7.99,1,2026-06-24T19:21:00,117,Glass > Depression Glass,depression glass
267747338,Set of 6 Vintage Pink Depression Glass Bowls Etched Floral Scrollwork,16.01,3,2026-06-24T19:23:00,146,Tableware and Kitchenware > Dinnerware > Bowls,depression glass
267703267,Vintage Green Depression Glass Cake Plate Floral Pattern 3-Footed Round,7.99,1,2026-06-24T19:30:00,59,Tableware and Kitchenware > Dinnerware > Plates,depression glass
267654929,Depression Glass Green 4 Piece Bowl Set Basketweave Pattern Uranium UV Reactive,23.0,5,2026-06-24T19:33:00,27,Glass > Depression Glass,depression glass
267649247,Lot of Vintage Green Uranium Depression Glass Pieces,17.0,3,2026-06-24T19:39:00,127,Glass > Depression Glass,depression glass
267701404,Star-Shaped Pink Depression Glass Dish,8.75,3,2026-06-24T19:57:00,137,Glass,depression glass
268104975,Set of 4 Vintage Pink Depression Glass Tumblers 6 Inch Hexagonal Base,12.99,1,2026-06-24T20:02:00,181,Tableware and Kitchenware > Barware,depression glass
267757589,"Vintage Green Depression Glass Cake Stand 11"" Floral Embossed Plate",12.99,1,2026-06-24T21:14:00,21,Tableware and Kitchenware > Dinnerware > Serving Pieces,depression glass
267672052,Uranium Green Depression Glass Creamer Sugar Set Stepped Block Pattern Vintage,36.0,7,2026-06-24T21:17:00,60,Glass > Depression Glass,depression glass
267678220,Depression Glass Lot 4 Pc Pink Cameo Creamer Shot Glasses Yellow Moon Star,24.99,1,2026-06-24T21:51:00,60,Glass > Depression Glass,depression glass
267998484,6-Piece Vintage Amber Depression Glass Plates Set,19.99,1,2026-06-25T05:04:00,8,Tableware and Kitchenware > Dinnerware > Plates,depression glass
267962725,Vintage Uranium Glass Set 3 Pc Fenton Style Ruffled Edge Depression Era,50.0,13,2026-06-25T05:11:00,5,Glass > Elegant Glass,depression glass
267800629,Vintage Green Depression Glass Creamer / Sugar Set Embossed Floral Pattern,9.99,1,2026-06-25T16:43:00,198,Tableware and Kitchenware > Dinnerware > Serving Pieces,depression glass
268244188,2001 Kovels Depression Glass & Dinnerware Price List 7th Edition Softcover Book,4.99,1,2026-06-25T16:53:00,179,Glass > Vintage Glass,depression glass
267828317,Depression Glass Green Uranium Glass Serving Bowl,24.0,41,2026-06-25T18:01:00,182,For The Home > Home Decor,depression glass
267811366,Pair Of Unbranded Pink Depression Glass Heart Tray & Vase,7.99,2,2026-06-25T18:09:00,171,Glass > Depression Glass,depression glass
268030372,Vintage Pink Depression Glass Serving Bowl & 2 Candlestick Holders Set,19.99,1,2026-06-25T18:14:00,8,Tableware and Kitchenware > Dinnerware > Bowls,depression glass
267784878,Depression Glass Pink Sunburst Celery Tray and Bud Vase 2 Piece Lot Vintage,14.99,1,2026-06-25T18:17:00,117,Glass > Depression Glass,depression glass
267788901,Vintage Green Uranium Glass Measuring Cup Depression Glass 1 Quart 32oz,47.0,8,2026-06-25T18:26:00,371,Tableware and Kitchenware > Dinnerware > Cups/Mugs,depression glass
267795712,Vintage Uranium Glass Divided Serving Dish Depression Glass Green Oval,10.99,2,2026-06-25T18:37:00,371,Tableware and Kitchenware > Dinnerware > Plates,depression glass
267865578,4~ Yellow Depression Glass Saucers,7.99,1,2026-06-25T19:00:00,20,Glass > Depression Glass,depression glass
267493732,Vintage Anchor Hocking Style Queen Mary Depression Glass Covered Casserole Dish,5.99,1,2026-06-25T19:01:00,117,Tableware and Kitchenware > Ovenware,depression glass
267866501,Vintage Clear Pressed Glass Egg Plate 12 Oval Depressions Sunburst Pattern,48.0,6,2026-06-25T19:05:00,371,Tableware and Kitchenware > Dinnerware > Plates,depression glass
267848610,Vintage Jeannette Green Depression Glass Cake Stand,9.99,1,2026-06-25T19:09:00,97,Tableware and Kitchenware > Dinnerware > Serving Pieces,depression glass
267768109,Depression Glass Lot Of 5 Items Pink Hobnail Blue Basket Milk Glass & More,26.0,10,2026-06-25T19:25:00,66,Glass > Depression Glass,depression glass
267788938,Vintage Floral Diamond Band Uranium Green Depression Glass Creamer,13.0,2,2026-06-25T19:28:00,135,Glass > Depression Glass,depression glass
267781433,Vintage Green Uranium Vaseline Depression Glass Ribbed Swirl Bowls 2 Piece Set,14.99,2,2026-06-25T19:34:00,117,Glass > Depression Glass,depression glass
267772914,Uranium Green Depression Glass Mixing Bowls Set Of 3 Ribbed Tableware 13 In,41.0,7,2026-06-25T19:59:00,29,Tableware and Kitchenware > Cookware,depression glass
267860649,Depression glass style Amethyst purple Glass Vintage Glass Dinnerware Set,11.99,1,2026-06-25T20:01:00,134,Tableware and Kitchenware > Glassware,depression glass
267887495,Depression Glass Light Blue Scroll Medallion 10 Inch Square Plate Set of 2,10.0,1,2026-06-25T20:12:00,27,Glass > Depression Glass,depression glass
267845934,Vintage Green Depression Glass Floral Etched Design Footed Cake Plate Stand,11.0,2,2026-06-25T20:18:00,29,Glass > Depression Glass,depression glass
267787210,"VTG Tiffin Green Uranium Depression Glass 10.25"" Double-Handle Vanity Tray",46.0,8,2026-06-25T20:21:00,184,Glass > Vintage Glass,depression glass
267767653,Ribbed Depression Era Unbranded Green Glass Measuring Cup,14.99,1,2026-06-25T20:38:00,89,Collectibles,depression glass
267872890,Vintage Federal Glass Sharon Amber Depression Glass Cabbage Rose Bowl,8.99,1,2026-06-25T20:51:00,352,Tableware and Kitchenware > Dinnerware > Bowls,depression glass
267786657,"Set Of 6 Vintage Pink Depression Glass Parfait Conical Tumblers, Etched Flowers",7.99,1,2026-06-25T21:16:00,98,Glass > Depression Glass,depression glass
267782852,"Vintage Indiana Glass Pink Whitehall 3 Toe Depression Style Cake Plate 12""",8.99,2,2026-06-25T21:57:00,98,Glass > Vintage Glass,depression glass
267626956,Set of 6 Vintage Green Octagonal Uranium Depression Glass Dinner Plates,11.0,2,2026-06-26T00:06:00,2,Tableware and Kitchenware > Dinnerware > Plates,depression glass
267925630,Depression Glass Pink Lot 13 Piece Footed Bowl Dessert Plates Saucers Vintage,14.99,3,2026-06-26T06:15:00,54,Glass > Depression Glass,depression glass
267893292,Pink Depression Glass Octagonal Handled Serving Plate,11.99,1,2026-06-26T16:58:00,114,Tableware and Kitchenware,depression glass
267951735,"Vintage Green Depression Glass Octagonal Tumbler Grape Leaf Pattern 6.5""H",8.99,1,2026-06-26T16:58:00,19,Tableware and Kitchenware > Barware,depression glass
267900592,Princess Pattern Green Uranium Depression Glass Pitcher 60 oz Vintage,26.0,5,2026-06-26T18:08:00,343,Glass > Depression Glass,depression glass
267932272,Vintage 1930s Depression Era Green Frosted Glass Elephant Powder Jar Glows Up,101.0,17,2026-06-26T18:43:00,135,Glass > Vintage Glass,depression glass
267915914,Vintage Depression-Era Uranium Glass Art Deco,56.0,17,2026-06-26T18:52:00,171,Tableware and Kitchenware > Glassware,depression glass
267897950,Uranium Green Depression Glass 6 Piece Lot Footed Trivet and Plates Vintage,21.0,4,2026-06-26T19:02:00,27,Glass > Depression Glass,depression glass
267985583,Amethyst Purple Depression Glass-Inspired Dessert Plates & Saucers Set,11.99,1,2026-06-26T19:04:00,134,Glass,depression glass
267933425,Vintage Depression Glass Dinnerware Set Floral Scroll Etched 13 Pieces,7.99,1,2026-06-26T19:06:00,59,Tableware and Kitchenware > Dinnerware > Serving Pieces,depression glass
267901906,2 Topaz Yellow Depression Glass Plates,11.0,2,2026-06-26T19:15:00,77,Glass > Depression Glass,depression glass
267916605,Vtg Jeannette Pink Depression Glass Cherry Blossoms Pattern Double Handle Bowl,12.99,1,2026-06-26T21:11:00,136,Glass > Depression Glass,depression glass
268371538,Hazel Atlas Florentine No.2 Poppy Yellow Depression Glass Sugar Creamer Tray,5.99,1,2026-06-26T22:21:00,5,Tableware and Kitchenware > Dinnerware > Plates,depression glass
267992554,Vintage Pink Depression Glass Lidded Candy Dish Hobnail Diamond Pattern,25.95,2,2026-06-26T23:13:00,122,Tableware and Kitchenware > Dinnerware > Plates,depression glass
267977659,Vintage Green Depression Glass Flower Frog Vase with Metal Lattice Top,26.99,6,2026-06-27T03:25:00,146,"Collectibles > Cups, Trays, Vases",depression glass
267912465,Pink Depression Glass Pitcher with Floral Embossed Design,244.0,7,2026-06-27T17:00:00,122,Tableware and Kitchenware > Serving Pieces,depression glass
268128285,Vintage Green Uranium Depression Glass Compote Bowl Scalloped Rim UV Glow,36.0,9,2026-06-27T18:00:00,5,Tableware and Kitchenware > Dinnerware > Bowls,depression glass
268134637,Vintage Green Depression Uranium Glass Creamer Pitcher Ribbed Panel 1930s,14.99,1,2026-06-27T18:01:00,5,Tableware and Kitchenware > Dinnerware > Serving Pieces,depression glass
268038645,Vintage Uranium Federal Glass Madrid Green Depression Glass Platter Vaseline,8.99,1,2026-06-27T18:04:00,198,Tableware and Kitchenware > Dinnerware > Plates,depression glass
268120542,Vintage Green Uranium Glass Bird Bowl Candy Dish 5in Depression Glass,35.0,6,2026-06-27T18:07:00,5,Tableware and Kitchenware > Dinnerware > Bowls,depression glass
268169257,Vintage Pink Depression Glassware Lot 5 Pieces Fluted Vase Sugar Bowl Dish,14.99,1,2026-06-27T18:15:00,5,Tableware and Kitchenware > Dinnerware > Plates,depression glass
268410597,Green Uranium Depression Glass Cup and Saucer Set,20.19,5,2026-06-27T18:46:00,103,Glass,depression glass
268122723,Vintage Uranium Green Depression Glass Refrigerator Dishes Anchor Hocking,17.0,3,2026-06-27T18:51:00,5,Tableware and Kitchenware > Dinnerware > Plates,depression glass
268215967,Vintage Green Uranium Depression Glass Floral 3-Footed Bowl 13.5 Inch,19.0,6,2026-06-27T19:02:00,87,Glass > Depression Glass,depression glass
268207928,"Grab Bag Vintage Pink Depression Glass - 1 - Floral Bowl, 2 - Tumblers",14.99,1,2026-06-27T19:24:00,102,Glass > Vintage Glass,depression glass
267999298,Princess Pattern Green Uranium Depression Glass Pitcher 37oz Vintage,20.0,5,2026-06-27T20:24:00,343,Glass > Depression Glass,depression glass
268227950,Elegant Glassware of the Depression Era Hardcover Identification Value Guide,12.99,1,2026-06-28T00:17:32,352,Books > Non-Fiction > Education,depression glass
